DATE,UNRATE,CPI,RGDPPC,MORTGAGE30US,BAA,M2S,T10Y3M,NASDAQ
4/1/1999,4.2666666666666667,165.9666666666666667,48148,7.1815384615384615,7.7392187500000000,4485.1666666666666667,0.95750000000000000000,2523.9461904761904762
7/1/1999,4.2333333333333333,167.2000000000000000,48632,7.7861538461538462,8.1023437500000000,4552.3000000000000000,1.0878125000000000,2729.1765625000000000
10/1/1999,4.0666666666666667,168.4333333333333333,49281,7.8407142857142857,8.2350793650793651,4614.6000000000000000,0.93725806451612903226,3269.3696875000000000
1/1/2000,4.0333333333333333,170.1000000000000000,49335,8.2569230769230769,8.3307936507936508,4686.7333333333333333,0.76380952380952380952,4427.8734920634920635
4/1/2000,3.9333333333333333,171.4333333333333333,50109,8.3161538461538462,8.6041269841269841,4765.7000000000000000,0.28888888888888888889,3747.2185714285714286
7/1/2000,4.0000000000000000,173.0000000000000000,50024,8.0200000000000000,8.3130158730158730,4822.0333333333333333,-0.312222222,3933.1884126984126984
10/1/2000,3.9000000000000000,174.2333333333333333,50190,7.6207692307692308,8.2175806451612903,4893.9666666666666667,-0.629516129,3026.4128571428571429
1/1/2001,4.2333333333333333,175.9000000000000000,49911,7.0069230769230769,7.8817741935483871,5023.4666666666666667,0.11080645161290322581,2355.5251612903225806
4/1/2001,4.4000000000000000,177.1333333333333333,50105,7.1300000000000000,8.0384126984126984,5152.2666666666666667,1.5355555555555556,2079.6269841269841270
7/1/2001,4.8333333333333333,177.6333333333333333,49774,6.9638461538461538,7.9403278688524590,5269.8000000000000000,1.7121311475409836,1876.2133898305084746
10/1/2001,5.5000000000000000,177.5000000000000000,49783,6.7707692307692308,7.9201639344262295,5390.8000000000000000,2.8124193548387097,1826.9276562500000000
1/1/2002,5.7000000000000000,178.0666666666666667,50091,6.9715384615384615,7.9550000000000000,5484.5666666666666667,3.3248333333333333,1882.7951666666666667
4/1/2002,5.8333333333333333,179.4666666666666667,50286,6.8130769230769231,8.0257812500000000,5528.1000000000000000,3.3598437500000000,1645.7850000000000000
7/1/2002,5.7333333333333333,180.4333333333333333,50362,6.2892307692307692,7.6323437500000000,5632.3666666666666667,2.5985937500000000,1309.9560937500000000
10/1/2002,5.8666666666666667,181.5000000000000000,50302,6.0753846153846154,7.6014516129032258,5748.3000000000000000,2.6388709677419355,1341.8310937500000000
1/1/2003,5.8666666666666667,183.3666666666666667,50462,5.8407692307692308,7.1198360655737705,5843.1000000000000000,2.7452459016393443,1351.6606557377049180
4/1/2003,6.1333333333333333,183.0666666666666667,50796,5.5069230769230769,6.4738095238095238,5957.8666666666666667,2.5617460317460317,1521.9215873015873016
7/1/2003,6.1333333333333333,184.4333333333333333,51512,6.0338461538461538,6.8031250000000000,6078.8666666666666667,3.2798437500000000,1765.1989062500000000
10/1/2003,5.8333333333333333,185.1333333333333333,51986,5.9192857142857143,6.6625806451612903,6073.3000000000000000,3.3500000000000000,1934.0776562500000000
1/1/2004,5.7000000000000000,186.7000000000000000,52179,5.5975000000000000,6.2662903225806452,6120.7000000000000000,3.0762903225806452,2038.8214516129032258
4/1/2004,5.6000000000000000,188.1666666666666667,52469,6.1061538461538462,6.6619354838709677,6251.0333333333333333,3.5009677419354839,1985.0020967741935484
7/1/2004,5.4333333333333333,189.3666666666666667,52835,5.8942857142857143,6.4515625000000000,6320.5000000000000000,2.7875000000000000,1872.0953125000000000
10/1/2004,5.4333333333333333,191.4000000000000000,53242,5.7361538461538462,6.1861290322580645,6403.7000000000000000,2.1283870967741935,2051.7698437500000000
1/1/2005,5.3000000000000000,192.3666666666666667,53719,5.7684615384615385,5.9703278688524590,6439.5000000000000000,1.7144262295081967,2055.0155737704918033
4/1/2005,5.1000000000000000,193.6666666666666667,53868,5.7084615384615385,5.9693750000000000,6484.3333333333333333,1.2318750000000000,2013.2076562500000000
7/1/2005,4.9666666666666667,196.6000000000000000,54153,5.7638461538461538,5.9810937500000000,6576.8333333333333333,0.77687500000000000000,2149.5334375000000000
10/1/2005,4.9666666666666667,198.4333333333333333,54317,6.2261538461538462,6.3360655737704918,6664.3000000000000000,0.57459016393442622951,2178.6719047619047619
1/1/2006,4.7333333333333333,199.4666666666666667,54927,6.2469230769230769,6.3117741935483871,6751.5666666666666667,0.07048387096774193548,2288.7962903225806452
4/1/2006,4.6333333333333333,201.2666666666666667,54945,6.6023076923076923,6.7377777777777778,6824.3333333333333333,0.24253968253968253968,2235.7804761904761905
7/1/2006,4.6333333333333333,203.1666666666666667,54886,6.5600000000000000,6.5931746031746032,6923.9333333333333333,-0.141587302,2140.8200000000000000
10/1/2006,4.4333333333333333,202.3333333333333333,55216,6.2438461538461538,6.2832258064516129,7039.9666666666666667,-0.401129032,2388.6460317460317460
1/1/2007,4.5000000000000000,204.3170000000000000,55260,6.2146153846153846,6.2956451612903226,7140.5333333333333333,-0.435,2442.8518032786885246
4/1/2007,4.5000000000000000,206.6310000000000000,55474,6.3584615384615385,6.4903125000000000,7261.3333333333333333,-0.0259375,2553.3615873015873016
7/1/2007,4.6666666666666667,207.9390000000000000,55649,6.5515384615384615,6.6341269841269841,7375.8000000000000000,0.30412698412698412698,2606.6666666666666667
10/1/2007,4.8000000000000000,210.4896666666666667,55857,6.2246153846153846,6.5058064516129032,7455.4666666666666667,0.77500000000000000000,2704.6778125000000000
1/1/2008,5.0000000000000000,212.7696666666666667,55497,5.8723076923076923,6.7488524590163934,7597.4333333333333333,1.5608196721311475,2334.3088524590163934
4/1/2008,5.3333333333333333,215.5376666666666667,55705,6.0869230769230769,6.9896875000000000,7727.5000000000000000,2.2314062500000000,2425.3560937500000000
