DATE,NGDPRSAXDCCAQ,DEXCAUS,CPALTT01CAM659N,MAM2A2CAM189S,IRLTLT01CAM156N
2001-01-01,390001.5,1.5285354838709677,2.7633670000000000,508741333333.33333333,5.3833333333333333
2001-04-01,391228.0,1.5411171875000000,3.5805633333333334,514960333333.33333333,5.7203196248196267
2001-07-01,390953.0,1.5449387096774194,2.7122539999999999,519749000000.00000000,5.5446722867775500
2001-10-01,393297.8125,1.5805951612903226,1.07138843333333336667,530068000000.00000000,5.2727637275005703
2002-01-01,399048.5,1.5945606557377049,1.5499960000000000,538049000000.00000000,5.4438787878787873
2002-04-01,401406.3125,1.5552015625000000,1.3565553333333334,544206000000.00000000,5.5595151515151502
2002-07-01,404877.3125,1.5633125000000000,2.3358176666666666,553379333333.33333333,5.0988102453102465
2002-10-01,407101.0,1.5696354838709677,3.7942256666666667,561987666666.66666667,5.0614242424242435
2003-01-01,409366.0,1.5098180327868852,4.4797430000000000,567826666666.66666667,4.9903203463203463
2003-04-01,408772.3125,1.3991609375000000,2.7752003333333333,576324666666.66666667,4.6706349206349200
2003-07-01,410300.5,1.3806015625000000,2.0840300000000000,588747666666.66666667,4.7807748917748937
2003-10-01,413121.0,1.3161532258064516,1.7448446666666666,595251666666.66666667,4.8004480899217770
2004-01-01,416125.0,1.3183935483870968,0.91046316666666666667,605643000000.00000000,4.4327084195997270
2004-04-01,421055.5,1.3589546875000000,2.2119216666666667,616996333333.33333333,4.7728614718614697
2004-07-01,426033.8125,1.3078359375000000,2.0095016666666667,624580333333.33333333,4.6611111111111100
2004-10-01,429108.5,1.2207682539682540,2.2970809999999999,630762666666.66666667,4.4517460317460335
2005-01-01,430611.3125,1.2262306451612903,2.1238750000000001,642685666666.66666667,4.2745606060606067
2005-04-01,433723.5,1.2438078125000000,1.9110799999999999,652609666666.66666667,4.0319336219336200
2005-07-01,438979.8125,1.2013578125000000,2.6048103333333333,656993666666.66666667,3.8961753246753268
2005-10-01,443339.5,1.1732836065573770,2.2141540000000001,668003666666.66666667,4.0650476190476197
2006-01-01,446939.0,1.1546838709677419,2.3645646666666667,680347333333.33333333,4.1328709454796398
2006-04-01,447162.5,1.1219359375000000,2.5609416666666667,694994000000.00000000,4.4188995215311000
2006-07-01,448421.3125,1.1211142857142857,1.7372697999999999,711714000000.00000000,4.2550995670995667
2006-10-01,450207.0,1.1389919354838710,1.3616939999999999,728858666666.66666667,4.0241687552213868
2007-01-01,453080.3125,1.1717709677419355,1.8160399999999998,739043666666.66666667,4.0950757575757567
2007-04-01,457455.8125,1.0983406250000000,2.1924560000000001,751811333333.33333333,4.3590281385281363
2007-07-01,459169.8125,1.0456156250000000,2.1309093333333333,771589000000.00000000,4.4583173843700137
2007-10-01,459773.3125,0.98106093750000000000,2.4114830000000000,777879333333.33333333,4.1666484392800167
2008-01-01,460118.3125,1.00389838709677419355,1.7862670000000000,796353666666.66666667,3.7283939393939401
2008-04-01,461794.8125,1.00994218750000000000,2.3534846666666667,818855000000.00000000,3.6700216450216430
2008-07-01,465589.5,1.0410953125000000,3.4267469999999999,839326666666.66666667,3.6276356421356432
2008-10-01,460187.3125,1.2114887096774194,1.9084403333333333,877534666666.66666667,3.3951583504215099
2009-01-01,449802.8125,1.2454852459016393,1.24756966666666666667,913952666666.66666667,2.8862721196931702
2009-04-01,444950.8125,1.1682421875000000,0.05990588000000003000,938238333333.33333333,3.2051255411255399
2009-07-01,446940.8125,1.0980338461538462,-0.86425483333333330000,959960000000.00000000,3.4197683982684000
2009-10-01,452133.8125,1.0557435483870968,0.79177394666666663333,973618333333.33333333,3.4113095238095267
2010-01-01,457611.5,1.0401000000000000,1.6145460000000000,983617000000.00000000,3.4663729977116734
2010-04-01,460007.8125,1.0273109375000000,1.3981189000000000,1000683666666.66666667,3.4710757575757567
2010-07-01,463228.0,1.0385562500000000,1.8308630000000000,1016172666666.66666667,3.0053968253968266
2010-10-01,468424.5,1.01287377049180327869,2.2639083333333334,1026087000000.00000000,2.9977142857142834
2011-01-01,471992.0,0.98556290322580645161,2.5985376666666667,1035932333333.33333333,3.3122967200610200
2011-04-01,472848.8125,0.96768906250000000000,3.3571013333333333,1046763666666.66666667,3.1558773448773434
2011-07-01,479318.5,0.98028281250000000000,2.9965523333333332,1062849333333.33333333,2.5271767676767701
2011-10-01,483127.8125,1.0227065573770492,2.6958570000000000,1089895666666.66666667,2.1367936507936500
2012-01-01,483432.8125,1.00092903225806451613,2.3376640000000000,1104224000000.00000000,2.0359393939393932
2012-04-01,485004.3125,1.01017812500000000000,1.5832080000000000,1123038666666.66666667,1.9114639249639266
2012-07-01,485668.0,0.99540793650793650794,1.21924833333333333333,1143976000000.00000000,1.7736344649502566
2012-10-01,486667.5,0.99118064516129032258,0.93933883333333326667,1154317000000.00000000,1.7726027189185099
2013-01-01,491023.8125,1.00872131147540983607,0.90691846666666668333,1178162333333.33333333,1.9169194577352500
2013-04-01,493851.5,1.0229546875000000,0.76586066666666661667,1194583000000.00000000,1.9649848484848467
2013-07-01,497912.5,1.0385187500000000,1.14992300000000000000,1212125666666.66666667,2.5825367965367967
2013-10-01,503123.5,1.0494306451612903,0.93155583333333336667,1232374000000.00000000,2.5833939393939400
2014-01-01,503973.8125,1.1033098360655738,1.3902966666666667,1250168333333.33333333,2.4694588744588732
2014-04-01,508567.8125,1.0906796875000000,2.2238786666666667,1259574333333.33333333,2.3528571428571434
2014-07-01,513442.8125,1.0889625000000000,2.0839276666666667,1275730000000.00000000,2.1458326118326100
